Date,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,numberofinvestors
2016-11-30,interviewpad,technology,engineeringinterviewfacilitationplatform,pune,Krishna Rokhale,seedfunding,100000,1
2016-11-30,thb,consumerinternet,onlinemathlearn,vadodara,Menterra Social Impact Fund,seedfunding,440000,1
2016-11-30,pulse,consumerinternet,campussocialnetworkingapp,bangalore,SAIF Partners,privateequity,500000,1
2016-11-30,monkeybox,consumerinternet,healthyfooddeliveryplatform,bangalore,Blume Ventures & Others,seedfunding,12031073,1
2016-11-30,carcrew.in,consumerinternet,onlinecarrepairmarketplace,mumbai,TVS Group,seedfunding,500000,1
2016-10-03,merakisan,ecommerce,fruit&vegetableetailer,bangalore,Mahindra Univeg,seedfunding,12031073,1
2016-10-03,mystifly,consumerinternet,airlineticketaggregator,bangalore,Recruit Holdings,privateequity,5000000,1
2016-10-03,helpchat,consumerinternet,aipoweredcontent&commerceplatform,bangalore,"American Express Ventures, Sequoia Capital",privateequity,12031073,2
2016-10-03,uniphore,technology,speechrecognitionsolutions,chennai,"IDG Ventures, Indian Angel Network (IAN), YourNest Angel Fund",privateequity,2000000,3
2016-10-03,worldartcommunity,ecommerce,art&craftmarketplace,gurgaon,Viraj Tyagi & Others,seedfunding,200000,1
2016-10-04,giftxoxo,ecommerce,onlinegiftingplatform,bangalore,Mahindra Holidays & Resorts India Ltd,privateequity,450000,1
2016-10-04,bharatbazaar,ecommerce,onlineb2bmarketplace,mumbai,"BeeNext, TV Mohandas Pai, Kunal Shah, Sandeep Tandon",seedfunding,12031073,4
2016-10-04,goqii,consumerinternet,health&fitnesswearabledevice,mumbai,Ratan Tata,privateequity,12031073,1
2016-10-04,indiagiftsportal,ecommerce,onlinegiftingplatform,noida,"Naveen Arya, Tarun Joshi",privateequity,2000000,2
2016-10-04,moglix,ecommerce,industrial&homeproductsmarketplace,noida,"Accel Partners, Jungle Ventures, SeedPlus",privateequity,4200000,3
2016-10-04,netlinx,consumerinternet,internetserviceprovider,hyderabad,"Xchange Investors NV, TransGlobal FZC",privateequity,3000000,2
2016-10-04,scandid,consumerinternet,productshoppingcomparisonapp,pune,3One4 Capital,privateequity,12031073,1
2016-10-04,remitr,consumerinternet,foreigncurrencypaymentsplatform,mumbai,"Vijay Shekhar Sharma, Pravin Gandhi,  Smart Start Fund; Kunal Shah,  Sandeep Tandon, Vishal Gondal, & Others",seedfunding,1000000,6
2016-10-04,innerchef,consumerinternet,onlinefoodorderingplatform,gurgaon,"Mistletoe, M&S Partners",privateequity,2500000,2
2016-10-04,appsdaily,consumerinternet,"mobilephonetheft,damageprotectionplatform",mumbai,"Zodius Capital, Kalaari Capital, Qualcomm Ventures, Russian venture capital fund Ru-Net, Mumbai Angels",privateequity,3750000,5
2016-10-05,muhurtmaza,consumerinternet,onlinepujabookingservice,pune,Undisclosed Investor,seedfunding,12031073,1
2016-10-05,azuro,consumerinternet,rentalpropertyfinderplatform,mumbai,"White Unicorn Ventures, Kae Capital, Mumbai Angels",privateequity,12031073,3
2016-10-05,neurosynaptic,technology,remotehealthcaredeliverysolutions,bangalore,"Indian Angel Network, Healthsquad, Axilor Ventures",privateequity,12031073,3
2016-10-05,uelifesciences,technology,mobilehealthtechnologysolutions,mumbai,"Kiran Mazumdar-Shaw, Unitus Seed Fund",privateequity,1200000,2
2016-10-06,findmeashoe,consumerinternet,footwearrecommendationapp,bangalore,Ventureast Fund Advisors,seedfunding,12031073,1
2016-10-06,realbox,technology,datasciencesplatform,noida,Hyderabad Angels,seedfunding,300000,1
2016-10-06,sportido,consumerinternet,sportsdiscoveryplatform,noida,Sumpoorna Group,seedfunding,12031073,1
2016-10-06,zefo,ecommerce,usedfurniture&appliancesmarketplace,bangalore,"Helion Venture Partners, BeeNext",privateequity,1050000,2
2016-10-07,rayiot,technology,babymonitoringdevicesmanufacturer,bangalore,HAX Accelerator,seedfunding,100000,1
2016-10-07,koohsports,technology,sportstraining&technology,mumbai,"HDFC, Faering Capital, Elevate Sports",privateequity,2200000,3
2016-10-07,flexiloans,consumerinternet,onlinefundsraisingplatform,mumbai,"Sanjay Nayar, Vikram Sud, Anil Jaggia, Narayan Seshadri",privateequity,15000000,4
2016-10-07,sibiaanalytics,technology,marketing&customeranalyticssolutions,kolkata,Radhakrishnan Natarajan & Others,seedfunding,12031073,1
2016-10-10,vithi.com,ecommerce,onlinehairextensionetailer,newdelhi,undisclosed investor,seedfunding,375000,1
2016-10-11,yupptv,consumerinternet,internet-basedtvstreamingserviceprovider,bangalore,Emerald Media,privateequity,50000000,1
2016-10-11,deyorcamps,consumerinternet,brandedcampinglocationaggregator,gurgaon,"Nitin Passi, Manickam Mahalingam, Udaan Angels, Rajesh Arora, Arkas Industries",seedfunding,500000,5
2016-10-12,ziploan,consumerinternet,onlinelendingplatform,newdelhi,"GrowX Ventures, Sunil Kalra, Arun Venkatachalam,  Badal Malick",seedfunding,12031073,4
2016-10-13,faballey,ecommerce,onlinefashionbrandstore,noida,"India Quotient, FAO Ventures, Indian Angel Network, Tushar Singh, Ranjan Sharma",privateequity,2000000,5
2016-10-13,shoekonnect,ecommerce,b2bmarketplaceforshoes,agra,Indian Angel Network,seedfunding,12031073,1
2016-10-13,maya,consumerinternet,womenshealthtrackerapp,bangalore,Rajan Anandan,seedfunding,12031073,1
2016-10-13,robovac,technology,waterlesscarwashingsolution,ahmedabad,Virendra Patel,seedfunding,450000,1
2016-10-14,newspatrolling,consumerinternet,onlinenewsportal,newdelhi,Undisclosed,seedfunding,25000,1
2016-10-14,postman,consumerinternet,apiplatform,bangalore,Nexus Venture Partners,privateequity,7000000,1
2016-10-14,isfc,finance,educationsectorlending,hyderabad,Gray Matters Capital,privateequity,6000000,1
2016-10-14,beatroute,technology,saasbasedmobileapplicationplatform,gurgaon,Quarizon Consultancy Services LLP,seedfunding,12031073,1
2016-10-14,toppr,consumerinternet,parentingandbabycareplatform,mumbai,Karan Bhagat,seedfunding,12031073,1
2016-10-14,innov8,consumerinternet,co-workingspacesaggregator,bangalore,Punit Soni,seedfunding,12031073,1
2016-10-15,dailyhunt,consumerinternet,vernacularcontentmobileapp,bangalore,"ByteDance, Arun Sarin, Matrix Partners, Sequoia Capital India, Omidyar Network,  Falcon Edge",privateequity,25000000,6
2016-10-15,tazzobikes,consumerinternet,motorbikerentalplatform,hyderabad,DSG Consumer Partners,seedfunding,227000,1
2016-10-15,mykindofjob,consumerinternet,internet&fresherjobplatform,mumbai,"Mayank Shah, Shreyans Shah",seedfunding,1000000,2
2016-10-17,trilyo,technology,b2bsaasbasedproduct,bangalore,"Vishnu Bhat, Rajiv Lunkad, Naresh Ravindranath",seedfunding,12031073,3
2016-10-17,rooter,consumerinternet,sportssocialnetworkmobileapp,newdelhi,"Boman Irani, Dhruv Chitgopekar, Prantik Dasgupta",seedfunding,12031073,3
2016-10-17,yumigo,consumerinternet,appbasedtraveldiscoveryandtransactionsplatform,gurgaon,Hemant Sahni,seedfunding,300000,1
2016-10-17,rentalpha,others,equipmentrentalandleasingcompany,mumbai,Bravia Capital,privateequity,16000000,1
2016-10-18,3dexter,technology,3dprintingsolutionsforeduspace,newdelhi,Newbie Promoters,seedfunding,150000,1
2016-10-18,babychakra,consumerinternet,parentingandchildcareportal,mumbai,RoundGlass Partners,privateequity,12031073,1
2016-10-18,coppre,ecommerce,copperbaseditemsetailer,pune,Ganesh Natarajan,seedfunding,12031073,1
2016-10-18,mysun,technology,solarenergyharnessingproductsmarketplace,noida,General Catalyst Partners,privateequity,2500000,1
2016-10-18,epathsala,technology,cloudbasederpforaccreditation&ict,bangalore,"Hyderabad Angels, TLabs",seedfunding,12031073,2
2016-10-19,furlenco,consumerinternet,onlinefurniturerentalplatform,bangalore,"Lightbox Ventures, Axis Capital & Others",privateequity,30000000,2
2016-10-19,fisdom,consumerinternet,personalwealthmanagementplatform&app,bangalore,"Saama Capital, Raghunandan G, Aprameya Radhakrishna",privateequity,1100000,3
2016-10-19,actofit,technology,wearabletechnologyplatform&devices,mumbai,Next Orbit Ventures Fund,privateequity,750000,1
2016-10-20,stayology,consumerinternet,stay&travelrelatedservices,bangalore,Ranjan Pai,seedfunding,12031073,1
2016-10-20,hipcask,consumerinternet,alcoholicbeveragediscoveryplatform,mumbai,Mobikon,seedfunding,12031073,1
2016-10-20,railyatri,consumerinternet,traintravelinfomobileapp,noida,"Helion Ventures, Blume ventures",privateequity,12031073,2
2016-10-21,chatongo,consumerinternet,hyperlocal communicationmobileapp,mumbai,Janak Jain,seedfunding,300000,1
2016-10-23,wotu,ecommerce,b2bmarketplacefortraders,bangalore,KAE capital,seedfunding,12031073,1
2016-10-24,healthians,consumerinternet,healthtestdiscovery&orderingservice,gurgaon,BEENEXT,privateequity,3000000,1
2016-10-24,box8,consumerinternet,onlinefoodorderingplatform/app,mumbai,"IIFL Seed Ventures Fund, Mayfield Ventures",privateequity,7500000,2
2016-10-25,kredx,ecommerce,invoicediscountingmarketplace,bangalore,Sequoia Capital,privateequity,6000000,1
2016-10-25,creditmate,consumerinternet,creditreportinfoplatform,mumbai,India Quotient,seedfunding,500000,1
2016-10-25,pickrr,technology,courierlogistics&ordermanagementsolutions,newdelhi,Swastika Company Ltd,seedfunding,12031073,1
2016-10-25,satvakart,ecommerce,onlinegroceryetailer,gurgaon,Nimit Panigrahi,seedfunding,12031073,1
2016-10-25,soopermo,technology,androidutilityappsuitecreator,gurgaon,Lalit Vase,seedfunding,100000,1
2016-10-26,orangetwig,consumerinternet,socialmediamarketingplatform,newdelhi,Undisclosed investor,seedfunding,1000000,1
2016-10-26,wooplr,consumerinternet,fashiondiscoveryapp,bangalore,"Astarc Ventures, Anand Chandrasekaran",seedfunding,12031073,2
2016-10-26,thekettlery,ecommerce,onlineteaetailer,ahmedabad,"hooting Starts Sports LLP, Franchise India Brands",privateequity,1000000,2
2016-10-27,ideabubbles,consumerinternet,doctorconsultingplatform,bangalore,"1Crowd, Eureka Forbes Ltd, Shapoorji Pallonji & Co. Ltd.",privateequity,700000,3
2016-10-27,fr8,technology,truckfleetoperationplatform,chennai,Omnivore Partners,privateequity,971000,1
2016-10-27,atherenergy,technology,electricvehiclemanufacturer,bangalore,Hero MotoCorp,privateequity,27000000,1
2016-10-28,pikkol,logistics,relocationserviceprovider,bangalore,"Ajay Nanavati, Afsal Salu",seedfunding,12031073,2
2016-10-29,velmenni,technology,lifibasedwirelesscommunicationprovider,newdelhi,Kalaari Capital,seedfunding,100000,1
2016-10-29,volt,technology,electricbikemanufacturer,chennai,Kalaari Capital,seedfunding,100000,1
2016-10-29,cyclops,technology,clinicalandwearablediagnosticproductcreator,bangalore,Kalaari Capital,seedfunding,100000,1
2016-10-30,impactanalytics,technology,businessintelligenceanddatasciencestartup,bangalore,"Aarin Capital, Michael Herzig, Ashish Lakhanpal",privateequity,750000,3
2016-10-31,talentnext,consumerinternet,talentdiscovery&auditionmanagementplatform,mumbai,Karanpal Singh & Others,seedfunding,1000000,1
2016-09-01,madstreetden,technology,artificialintelligenceplatform,chennai,"Sequoia India, Exfinity Ventures, growX ventures,",privateequity,12031073,4
2016-09-01,mihup,technology,personaldigitalassistant,kolkata,Accel Partners,privateequity,6700000,1
2016-09-01,renowala,ecommerce,homeimprovementmarketplace,hyderabad,Pradeep Dhobale,seedfunding,12031073,1
2016-09-01,lucideus,technology,itriskassessmentanddigitalsecurityservicesprovider.,newdelhi,Amit Choudhary,seedfunding,12031073,1
2016-09-04,trackbizz,technology,fieldforceautomationsystem,kochi,Grasshoppers,privateequity,12031073,1
2016-09-05,socialquotient,technology,platformforsocialcauses,mumbai,"Anita Dongre, Yash Dongre, Milind Sarwate",seedfunding,12031073,3
2016-09-05,stalkbuylove,ecommerce,fashionappareletailer,newdelhi,William Bissel,seedfunding,12031073,1
2016-09-06,eshakti,ecommerce,women’sfashionappareletailer,chennai,"Infina Finance Pvt. Ltd, Uday Kotak",privateequity,1350000,2
2016-09-06,cheersoye!,consumerinternet,onlinegiftvouchersplatform,mumbai,Undisclosed Investors,seedfunding,500000,1
2016-09-06,lenskart,ecommerce,onlineeyewearetailer,newdelhi,PremjiInvest,privateequity,12031073,1
2016-09-06,bigstylist,consumerinternet,hyperlocaldoorstepbeautyservicesprovider,mumbai,Info Edge (India) Ltd,privateequity,900000,1
2016-09-07,zilingo,ecommerce,onlinefashionretailer,bangalore,"Venturra Capital, Sequoia India, Susquehanna International Group.  Wavemaker Partners, Beenext, Beenos, Digital Garage",privateequity,8000000,6
2016-09-07,alternacare,consumerinternet,onlinedoctorconsultingplatform,newdelhi,Eros Labs,seedfunding,500000,1
2016-09-07,simplilearn,education,onlinecertificationprograms,bangalore,InnoVen Capital India,privateequity,6000000,1
2016-09-07,prozo,ecommerce,studymaterialmarketplace,gurgaon,"Earlsfield Capital, Sailender Solanki, Rajiv Solanki",seedfunding,315000,3
2016-09-08,toprankers,education,onlinetestpreparationplatform,bangalore,"CareerNet Consulting Pvt. Ltd, Ideation Initiative Pvt. Ltd,",seedfunding,670000,3
2016-09-08,buildtraders,ecommerce,onlineconstructionmaterialsmarketplace,bangalore,Idein Ventures,seedfunding,200000,1
2016-09-09,byju’s,education,onlinelearningapp,bangalore,"Chan Zuckerberg Initiative, Times Internet Ltd, Sequoia Capital, Sofina, Lightspeed Ventures",privateequity,50000000,5
2016-09-09,nobroker,consumerinternet,onlinehomerentalplatform,bangalore,Anand Chandrasekaran,seedfunding,12031073,1
2016-09-10,freshboxx,ecommerce,fruits&vegetableetailer,hubli,Ravi Linganuri,seedfunding,12031073,1
2016-09-10,cureinstant,consumerinternet,socialhealthnetworkingplatform,newdelhi,Dr. Rameshwar Kumar,seedfunding,150000,1
2016-09-10,poshtic,consumerinternet,onlinehealth&wellnessplatform,noida,"havya Sharma, Amit Nagar",seedfunding,450000,2
2016-09-10,karmacircles,consumerinternet,peer-to-peersociallearningplatform,newdelhi,"Harinder Takhar, Zain Raj, Dr. Prasad Kaipa, Abaran Deep, Aseem Sood, Mustafa Patni",seedfunding,12031073,6
2016-09-12,purplestylelabs,consumerinternet,personalstylingonlineplatform,mumbai,"Augment Ventures, Rahul Kayan, Nikhil Golcha, Shubham Gupta, Roy Kwan",seedfunding,448000,5
2016-09-12,inuxu,technology,onlineadvertisingsolutions,pune,Fork Media,privateequity,3000000,1
2016-09-12,nykaa,ecommerce,onlinebeautyproductsetailer,mumbai,"Sunil Munjal, Mariwala family",privateequity,12300000,2
2016-09-12,glamstudios,consumerinternet,beautysalonaggregator,noida,"Pradeep Mirani, Aqeel Ahmed, Anand Ladsariya, Nitin Agarwal",seedfunding,300000,4
2016-09-13,findow,consumerinternet,fashiondiscoverymobileapp,bangalore,Raj Singh Bhandal,seedfunding,12031073,1
2016-09-13,ideachakki,consumerinternet,restaurantmenu&foodmobileapp,delhi,Ratan Tata,seedfunding,12031073,1
2016-09-13,shoekonnect,ecommerce,footwear&leatherb2bapp,agra,Indian Angels Network,seedfunding,12031073,1
2016-09-13,nearbuy,consumerinternet,onlinedeals&discountplatform,gurgaon,BlackSoil Capital Pvt. Ltd.,privateequity,2500000,1
2016-09-14,zeroinfy,consumerinternet,onlinevideolecturesplatform,kolkata,Calcutta Angels Network,seedfunding,12031073,1
2016-09-14,flocareer,consumerinternet,jobs&skillvalidationplatform,bangalore,"Balasubramanian Krishnamurthy, Sidhartha Hazarika & Others",seedfunding,150000,2
2016-09-14,lenspick,ecommerce,eyewearetailer,bangalore,Scadea Solutions Inc,privateequity,12031073,1
2016-09-15,infeedo,consumerinternet,employeeengagementplatform,gurgaon,"Dheeraj Jain, Palash Jain, Anupam Mittal, Ameera Shah,  Vivek Bhargava, Rahul Singh, Ambarish Gupta,",seedfunding,200000,8
2016-09-15,furlenco,ecommerce,onlinefurniturerentalstartup,bangalore,Lightbox Ventures and others,privateequity,5000000,1
2016-09-15,gopigeon,consumerinternet,on-demandlogisticsserviceprovider,bangalore,Nexus Venture Partners,privateequity,1500000,1
2016-09-16,newsdistill,consumerinternet,citybasednewsaggregatorapp,hyderabad,"Ganesh Narasimhan, Ramana Thumu, Sudhir Mallem",seedfunding,100000,3
2016-09-16,doctorinsta,consumerinternet,onlinedoctorconsultations,gurgaon,RoundGlass Partners,privateequity,1000000,1
2016-09-19,milofy,consumerinternet,couplesocializationapp,bangalore,Accel Partners,seedfunding,750000,1
2016-09-19,liqvid,technology,integratedelearningcontentsolutions,newdelhi,Gray Matters Capital,privateequity,12031073,1
2016-09-19,swiggy,consumerinternet,onlinefoodordering&delivery,bangalore,Bessemer Venture Partners,privateequity,15000000,1
2016-09-20,codemojo,consumerinternet,customerengagementplatform,bangalore,CIO Angel Network,seedfunding,12031073,1
2016-09-20,justlikenew,ecommerce,onlinegadgetrepairservicesmarketplace,hyderabad,LetsVenture,seedfunding,500000,1
2016-09-20,joehukum,technology,enterprisecustomerengagementsolutions,newdelhi,Sumit Jain,seedfunding,12031073,1
2016-09-21,colife,consumerinternet,sharedlivingandworkingspacesplatform,bangalore,Undisclosed Investors,seedfunding,1000000,1
2016-09-21,purpledocs,consumerinternet,electronichealthcarerecordsplatform,vadodara,"KellyGamma, Lead Angels & Others",seedfunding,12031073,2
2016-09-21,pepperfry,ecommerce,furnitureetailer,mumbai,"Goldman Sachs Group, Zodius Technology Fund, Norwest Venture Partners, Bertelsmann India",privateequity,31300000,4
2016-09-21,equickies,ecommerce,onlinebooketailer,ahmedabad,Lothal Angel Ventures,seedfunding,298000,1
2016-09-21,khelnow,consumerinternet,mobile-basedsocialnetworkingplatform,newdelhi,Anglian Omega Network,seedfunding,350000,1
2016-09-22,gadgetwood,consumerinternet,on-demandgadgetrepairservicesplatform,newdelhi,Carpediem Capital,privateequity,6000000,1
2016-09-22,dailyrounds,consumerinternet,mobileappfordoctors,bangalore,"Accel Partners, Beenext, Powerhouse Ventures, Akusa Holdings",privateequity,12031073,4
2016-09-22,flixygames,technology,mobilegamepublisherforindianaudience,bangalore,Rebright Partners,seedfunding,425000,1
2016-09-22,hashtaag,technology,mobileappdevelopmentcompany,bangalore,Undisclosed investors,seedfunding,1000000,1
2016-09-22,pharmarack,technology,saasapplicationforpharmaindustry,pune,"Currae Healthtech Fund, Unicorn India Ventures",privateequity,745000,2
